,epoch,train_loss,train_acc,val_loss,val_acc
51,51.0,1.316393759954511,0.6934329920893438,1.3954555627566307,0.6818845005428882
52,52.0,1.3080131971472748,0.6944872615169846,1.3894958474284103,0.6839881921824105
53,53.0,1.2997537872594989,0.6974319450907399,1.3828098969893472,0.6866178067318133
54,54.0,1.2920169883904733,0.7008128780828292,1.3769638319076298,0.689942996742671
55,55.0,1.2835997620223913,0.7026233131689158,1.3711216407487432,0.6917413137893594
56,56.0,1.2748050020965187,0.7047245812005584,1.3655904606646432,0.6934039087947883
57,57.0,1.2671922102692745,0.7076110981852024,1.3600451341010893,0.6951513300760044
58,58.0,1.261013405294391,0.7086653676128432,1.3544192012032652,0.6979505971769815
59,59.0,1.2527348473304063,0.7109338645881805,1.349364209126617,0.6994605048859935
60,60.0,1.2448325108930904,0.7134786528617962,1.3445947599397317,0.7006650380021715
61,61.0,1.2355170107059608,0.714678338762215,1.3393298421766033,0.7015302660152009
62,62.0,1.2294415454685743,0.7169541065611913,1.3341826837857536,0.7032267915309446
63,63.0,1.2226201274582622,0.7186263959981387,1.3298241923835024,0.7043973941368078
64,64.0,1.216235606333526,0.7195061656584458,1.3252555636919672,0.7055001357220413
65,65.0,1.2074189071225851,0.7212584341554211,1.3210281698047692,0.7069082519001085
66,66.0,1.2020980831220045,0.7228725570032574,1.3167357380542315,0.7075190010857764
67,67.0,1.1934631807246823,0.725562761749651,1.3118861512638773,0.709639657980456
68,68.0,1.187570047553537,0.7262971149371801,1.3089935297972013,0.7096566232356135
69,69.0,1.1796512066374938,0.7280493834341554,1.3040313981823968,0.7118960369163952
70,70.0,1.1743120623786278,0.7290600279199628,1.3019588134688753,0.7112174267100977
71,71.0,1.1661229642908093,0.730521463471382,1.29667029351872,0.7138979370249728
72,72.0,1.161140672151795,0.732382794322941,1.293784878543422,0.714254207383279
73,73.0,1.1541979683016195,0.7328045020939972,1.2895466350565903,0.7147122692725298
74,74.0,1.1461166870490362,0.7346803745928339,1.2868565787036754,0.7157301845819761
75,75.0,1.141125153259601,0.7358873313168915,1.283325701740658,0.7164257600434311
76,76.0,1.1353490194578804,0.7367889134481154,1.279918058243353,0.7168838219326819
77,77.0,1.1297819925118506,0.7378649953466728,1.2775613885061614,0.7179526330076005
78,78.0,1.123853547875945,0.738592077710563,1.274990950194508,0.7174945711183496
79,79.0,1.1170139311816718,0.7392391810144253,1.272051982597551,0.7178678067318133
80,80.0,1.1137577938184613,0.7409405537459284,1.2695184150277816,0.7186142779587406
81,81.0,1.1050850115317752,0.7425474057701257,1.2676241171484095,0.7198527415852335
82,82.0,1.1003704472657738,0.7432744881340159,1.2645643766107573,0.7200054288816504
83,83.0,1.0925172070104572,0.7443432992089344,1.2625397368383136,0.7191571661237784
84,84.0,1.088016683644437,0.7450921940437413,1.2601600774089114,0.7203956297502715
85,85.0,1.0827165325165744,0.7459501512331317,1.25803552773642,0.7211251357220413
86,86.0,1.0780345760701895,0.7458629013494649,1.256352464544765,0.7211251357220413
87,87.0,1.0725568861056165,0.7478914611447185,1.2542545072495872,0.7214983713355049
88,88.0,1.0652191508080326,0.7490111679851094,1.2523424681986088,0.7218376764386536
89,89.0,1.0623900839086429,0.7484658562121917,1.251186633878559,0.7226011129207384
90,90.0,1.0557917592988084,0.750741624011168,1.2491049690631362,0.7213796145494028
91,91.0,1.0498827141178741,0.7515850395532806,1.2477637169525173,0.7219733984799132
92,92.0,1.0445803945295586,0.752217601209865,1.2463492298208962,0.7217528501628665
93,93.0,1.039567223636944,0.7525666007445323,1.2456240984103886,0.7226350434310532
94,94.0,1.034483398443453,0.7541516402978129,1.2430704491242055,0.7224484256243214
95,95.0,1.029727810159544,0.7548714518380643,1.24281622713738,0.7219225027144408
96,96.0,1.0233020174827143,0.7558748255002327,1.241766286746698,0.7226011129207384
97,97.0,1.0171509864642565,0.7563474290367613,1.2404491841532883,0.7233984799131379
98,98.0,1.0160973520599317,0.7572635528152629,1.2395676841622296,0.7231948968512486
99,99.0,1.0085603211689593,0.7574525942298743,1.2379285303895635,0.723364549402823
